player_id,player_name,sub_position,is_query,in_gallery
454576,Róbert Boženík,Centre-Forward,True,True
454863,András Schäfer,Central Midfield,True,True
457743,Mohamed Konaté,Centre-Forward,True,True
458367,Arbër Hoxha,Left Winger,True,True
459658,Andrea Cambiaso,Left-Back,True,True
460245,Moritz Jenz,Centre-Back,True,True
460939,Tijjani Reijnders,Central Midfield,True,True
461496,Morten Hjulmand,Defensive Midfield,True,True
461883,Calvin Bassey,Centre-Back,True,True
462348,Mostafa Mohamed,Centre-Forward,True,True
465830,Mattéo Guendouzi,Central Midfield,True,True
465967,Ander Guevara,Central Midfield,True,True
466336,Nahuel Ferraresi,Centre-Back,True,True
468198,Joe Aribo,Central Midfield,True,True
470607,Brennan Johnson,Right Winger,True,True
470794,Ivan Ilić,Central Midfield,True,True
474589,Carlos Cuesta,Centre-Back,True,True
475959,Josko Gvardiol,Centre-Back,True,True
476701,Manuel Ugarte,Defensive Midfield,True,True
479037,Keanu Baccus,Defensive Midfield,True,True
479999,Eberechi Eze,Attacking Midfield,True,True
480267,Ronald Araujo,Centre-Back,True,True
480762,Lisandro Martínez,Centre-Back,True,True
480987,Chris Mepham,Centre-Back,True,True
482836,David Strelec,Centre-Forward,True,True
483046,Josip Stanisic,Right-Back,True,True
483573,Martín Aguirregabiria,Right-Back,True,True
484547,Jeremie Frimpong,Right-Back,True,True
484988,Logan Costa,Centre-Back,True,True
485355,Mehtab Singh,Centre-Back,True,True
485706,Amadou Onana,Defensive Midfield,True,True
485729,Fashion Sakala,Left Winger,True,True
485963,Pape Gueye,Central Midfield,True,True
486049,Jérémy Doku,Left Winger,True,True
486624,Musa Barrow,Left Winger,True,True
487474,Francisco Conceição,Right Winger,True,True
487504,Kamal Miller,Centre-Back,True,True
487969,Randal Kolo Muani,Centre-Forward,True,True
488362,Conor Gallagher,Central Midfield,True,True
489359,Ao Tanaka,Central Midfield,True,True
495666,William Saliba,Centre-Back,True,True
496706,Montassar Talbi,Centre-Back,True,True
500054,David Jurásek,Left-Back,True,True
502670,Khvicha Kvaratskhelia,Left Winger,True,True
502676,Giorgi Mamardashvili,Goalkeeper,True,True
502722,Luka Sucic,Central Midfield,True,True
502821,Riccardo Calafiori,Left-Back,True,True
503482,Min-jae Kim,Centre-Back,True,True
503680,Neco Williams,Left-Back,True,True
503770,Folarin Balogun,Centre-Forward,True,True
503991,Yunus Musah,Central Midfield,True,True
504215,Giovanni Reyna,Attacking Midfield,True,True
504849,Kaoru Mitoma,Left Winger,True,True
507341,Fabian Rieder,Attacking Midfield,True,True
507345,Leonidas Stergiou,Right-Back,True,True
509894,Abdulelah Al-Amri,Centre-Back,True,True
513245,Jesper Lindstrøm,Right Winger,True,True
520530,Fali Candé,Centre-Back,True,True
521127,Ayoub El Kaabi,Centre-Forward,True,True
524315,Hidemasa Morita,Central Midfield,True,True
525578,Pathé Ciss,Central Midfield,True,True
527966,Andrei Rațiu,Right-Back,True,True
531949,Ignatius Ganago,Centre-Forward,True,True
532732,Igor Diveev,Centre-Back,True,True
532775,Melvin Bard,Left-Back,True,True
532776,Amine Adli,Left Winger,True,True
532938,Luis Romo,Defensive Midfield,True,True
533295,Patrick Wimmer,Right Winger,True,True
533738,Jonathan David,Centre-Forward,True,True
534033,Alexis Mac Allister,Central Midfield,True,True
534435,Joseph Paintsil,Left Winger,True,True
538874,Terem Moffi,Centre-Forward,True,True
538998,Timothée Pembélé,Right-Back,True,True
540333,Tomas Suslov,Attacking Midfield,True,True
540941,Mikkel Damsgaard,Attacking Midfield,True,True
543499,Mohammed Kudus,Right Winger,True,True
543529,Aguibou Camara,Attacking Midfield,True,True
543771,Kristjan Asllani,Defensive Midfield,True,True
543838,Anwar Ali,Centre-Back,True,True
545538,Lameck Banda,Left Winger,True,True
548729,Zeki Amdouni,Centre-Forward,True,True
552057,Adam Hlozek,Centre-Forward,True,True
552955,Santiago Gimenez,Centre-Forward,True,True
554903,Mateo Retegui,Centre-Forward,True,True
557149,Kang-in Lee,Attacking Midfield,True,True
557459,Micky van de Ven,Centre-Back,True,True
559482,Naorem Roshan Singh,Left-Back,True,True
563963,Mohammed Salisu,Centre-Back,True,True
565093,Bart Verbruggen,Goalkeeper,True,True
566025,Mohamed Abdelmonem,Centre-Back,True,True
566823,Achraf Dari,Centre-Back,True,True
566931,Xavi Simons,Attacking Midfield,True,True
568005,Jeremy Sarmiento,Left Winger,True,True
568177,Cole Palmer,Attacking Midfield,True,True
568559,Radu Drăgușin,Centre-Back,True,True
568693,Pape Matar Sarr,Central Midfield,True,True
569598,Youssouf Fofana,Defensive Midfield,True,True
572326,Christopher Wooh,Centre-Back,True,True
574671,Strahinja Pavlović,Centre-Back,True,True
574758,Garcia,Right-Back,True,True
576024,Julián Alvarez,Centre-Forward,True,True
578391,Rayan Aït-Nouri,Left-Back,True,True
578392,Maximilian Beier,Centre-Forward,True,True
578539,Chris Richards,Centre-Back,True,True
580195,Jamal Musiala,Attacking Midfield,True,True
581678,Jude Bellingham,Attacking Midfield,True,True
585959,Arnaud Kalimuendo,Centre-Forward,True,True
592735,Gonzalo Plata,Right Winger,True,True
593482,Azzedine Ounahi,Central Midfield,True,True
594991,Mohamed Bayo,Centre-Forward,True,True
596913,Zakhele Lepasa,Centre-Forward,True,True
598577,Florian Wirtz,Attacking Midfield,True,True
599663,Faris Moumbagna,Centre-Forward,True,True
605184,Jean-Clair Todibo,Centre-Back,True,True
607223,Rayan Cherki,Attacking Midfield,True,True
610442,Rasmus Højlund,Centre-Forward,True,True
613725,İsmail Yüksek,Defensive Midfield,True,True
616341,Nuno Mendes,Left-Back,True,True
620217,Robin Hranac,Centre-Back,True,True
623570,Iliman Ndiaye,Right Winger,True,True
624037,Joris Chotard,Defensive Midfield,True,True
626913,Boulaye Dia,Centre-Forward,True,True
627442,Benjamin Sesko,Centre-Forward,True,True
631996,Brandon Aguilera,Central Midfield,True,True
633992,Enzo Le Fée,Central Midfield,True,True
637446,Alistair Johnston,Right-Back,True,True
637632,Jacob Shaffelburg,Left Winger,True,True
638793,Tajon Buchanan,Right Winger,True,True
640428,Eduardo Camavinga,Central Midfield,True,True
640735,Abdoul Tapsoba,Centre-Forward,True,True
642347,Akash Mishra,Left-Back,True,True
644771,Odilon Kossounou,Centre-Back,True,True
646733,Jim Allevinah,Right Winger,True,True
648195,Enzo Fernández,Central Midfield,True,True
649020,Boubacar Traoré,Defensive Midfield,True,True
649033,Dion Lopy,Defensive Midfield,True,True
649452,Issa Kaboré,Right-Back,True,True
650350,Léo Leroy,Central Midfield,True,True
654982,Bilal El Khannouss,Attacking Midfield,True,True
658536,Simon Adingra,Left Winger,True,True
659813,Piero Hincapié,Centre-Back,True,True
662332,Juan,Centre-Forward,True,True
671594,Kamory Doumbia,Attacking Midfield,True,True
676318,Facundo Pellistri,Right Winger,True,True
684998,Kings Kangwa,Central Midfield,True,True
688707,Salis Abdul Samed,Defensive Midfield,True,True
689634,James Gomez,Centre-Back,True,True
690799,Anthony Rouault,Centre-Back,True,True
691786,Morgan Guilavogui,Right Winger,True,True
694509,Moussa Diarra,Centre-Back,True,True
708265,Bradley Barcola,Left Winger,True,True
709726,Hugo Ekitiké,Centre-Forward,True,True
711969,Lorenz Assignon,Right-Back,True,True
711996,Warmed Omari,Centre-Back,True,True
711999,Lesley Ugochukwu,Defensive Midfield,True,True
726114,Mario Mitaj,Left-Back,True,True
729814,Georges Mikautadze,Centre-Forward,True,True
731899,Álvaro Zamora,Left Winger,True,True
743395,Noah Mbamba,Central Midfield,True,True
743627,Jewison Bennette,Left Winger,True,True
746695,Kamaldeen Sulemana,Left Winger,True,True
746781,Evidence Makgopa,Centre-Forward,True,True
748382,Amin Sarr,Centre-Forward,True,True
749552,Alieu Fadera,Left Winger,True,True
776890,Nicolas Jackson,Centre-Forward,True,True
787912,El Chadaille Bitshiabu,Centre-Back,True,True
798404,Alidu Seidu,Centre-Back,True,True
799682,Warren Madrigal,Left Winger,True,True
807689,Frank Magri,Centre-Forward,True,True
810092,Warren Zaïre-Emery,Central Midfield,True,True
810096,Ismaël Gharbi,Left Winger,True,True
820374,Kobbie Mainoo,Central Midfield,True,True
822458,Bamba Dieng,Centre-Forward,True,True
823231,Dango Ouattara,Right Winger,True,True
836441,Gaspar,Centre-Back,True,True
845654,Kenan Yıldız,Left Winger,True,True
847278,Karim Konaté,Centre-Forward,True,True
847279,Oumar Diakité,Centre-Forward,True,True
855015,Farès Chaïbi,Attacking Midfield,True,True
856068,Jeyland Mitchell,Centre-Back,True,True
861410,Arda Güler,Attacking Midfield,True,True
900195,Kevin,Left Winger,True,True
921655,Ismaël Koné,Central Midfield,True,True
937958,Lamine Yamal,Right Winger,True,True
1052439,Kendry Páez,Attacking Midfield,True,True
1064191,Tomás Avilés,Centre-Back,True,True
1083069,Isaac,Centre-Forward,True,True
1089202,Moïse Bombito,Centre-Back,True,True
1149925,Facinet Conte,Centre-Forward,True,True
